boom_user_id,friends_count
bm_usr_003813,1
bm_usr_003814,2
bm_usr_003815,10
bm_usr_003816,3
bm_usr_003817,1
bm_usr_003818,5
bm_usr_003819,4
bm_usr_003820,8
bm_usr_003821,3
bm_usr_003822,3
bm_usr_003823,8
bm_usr_003824,2
bm_usr_003825,4
bm_usr_003826,5
bm_usr_003827,1
bm_usr_003828,3
bm_usr_003829,1
bm_usr_003830,1
bm_usr_003831,5
bm_usr_003832,2
bm_usr_003833,3
bm_usr_003834,6
bm_usr_003835,8
bm_usr_003836,5
bm_usr_003837,9
bm_usr_003838,5
bm_usr_003839,14
bm_usr_003840,3
bm_usr_003841,2
bm_usr_003842,3
bm_usr_003843,3
bm_usr_003844,3
bm_usr_003845,1
bm_usr_003846,5
bm_usr_003847,5
bm_usr_003848,5
bm_usr_003849,4
bm_usr_003850,5
bm_usr_003851,3
bm_usr_003852,5
bm_usr_003853,8
bm_usr_003854,3
bm_usr_003855,4
bm_usr_003856,6
bm_usr_003857,2
bm_usr_003858,1
bm_usr_003859,5
bm_usr_003860,6
bm_usr_003861,7
bm_usr_003862,3
bm_usr_003863,6
bm_usr_003864,3
bm_usr_003865,2
bm_usr_003866,0
bm_usr_003867,11
bm_usr_003868,4
bm_usr_003869,3
bm_usr_003870,2
bm_usr_003871,4
bm_usr_003872,4
bm_usr_003873,1
bm_usr_003874,4
bm_usr_003875,4
bm_usr_003876,6
bm_usr_003877,6
bm_usr_003878,3
bm_usr_003879,9
bm_usr_003880,5
bm_usr_003881,6
bm_usr_003882,3
bm_usr_003883,3
bm_usr_003884,6
bm_usr_003885,4
bm_usr_003886,9
bm_usr_003887,2
bm_usr_003888,2
bm_usr_003889,2
bm_usr_003890,3
bm_usr_003891,3
bm_usr_003892,2
bm_usr_003893,3
bm_usr_003894,8
bm_usr_003895,5
bm_usr_003896,3
bm_usr_003897,1
bm_usr_003898,5
bm_usr_003899,2
bm_usr_003900,5
bm_usr_003901,4
bm_usr_003902,2
bm_usr_003903,4
bm_usr_003904,3
bm_usr_003905,7
bm_usr_003906,4
bm_usr_003907,4
bm_usr_003908,3
bm_usr_003909,6
bm_usr_003910,3
bm_usr_003911,3
bm_usr_003912,6
bm_usr_003913,4
bm_usr_003914,5
bm_usr_003915,4
bm_usr_003916,5
bm_usr_003917,3
bm_usr_003918,2
bm_usr_003919,5
bm_usr_003920,2
bm_usr_003921,2
bm_usr_003922,2
bm_usr_003923,2
bm_usr_003924,6
bm_usr_003925,4
bm_usr_003926,5
bm_usr_003927,5
bm_usr_003928,4
bm_usr_003929,7
bm_usr_003930,7
bm_usr_003931,3
bm_usr_003932,7
bm_usr_003933,11
bm_usr_003934,0
bm_usr_003935,7
bm_usr_003936,5
bm_usr_003937,2
bm_usr_003938,1
bm_usr_003939,4
bm_usr_003940,6
bm_usr_003941,5
bm_usr_003942,3
bm_usr_003943,7
bm_usr_003944,1
bm_usr_003945,3
bm_usr_003946,4
bm_usr_003947,4
bm_usr_003948,2
bm_usr_003949,5
bm_usr_003950,3
bm_usr_003951,5
bm_usr_003952,5
bm_usr_003953,5
bm_usr_003954,1
bm_usr_003955,5
bm_usr_003956,4
bm_usr_003957,13
bm_usr_003958,6
bm_usr_003959,11
bm_usr_003960,3
bm_usr_003961,0
bm_usr_003962,7
bm_usr_003963,4
bm_usr_003964,3
bm_usr_003965,3
bm_usr_003966,0
bm_usr_003967,7
bm_usr_003968,3
bm_usr_003969,5
bm_usr_003970,6
bm_usr_003971,1
bm_usr_003972,3
bm_usr_003973,2
bm_usr_003974,5
bm_usr_003975,9
bm_usr_003976,5
bm_usr_003977,6
bm_usr_003978,4
bm_usr_003979,2
bm_usr_003980,2
bm_usr_003981,5
bm_usr_003982,0
bm_usr_003983,2
bm_usr_003984,4
bm_usr_003985,8
bm_usr_003986,2
bm_usr_003987,10
bm_usr_003988,9
bm_usr_003989,4
bm_usr_003990,4
bm_usr_003991,2
bm_usr_003992,4
bm_usr_003993,2
bm_usr_003994,4
bm_usr_003995,10
bm_usr_003996,2
bm_usr_003997,5
bm_usr_003998,3
bm_usr_003999,3
bm_usr_004000,4
bm_usr_004001,3
bm_usr_004002,5
bm_usr_004003,4
bm_usr_004004,1
bm_usr_004005,4
bm_usr_004006,3
bm_usr_004007,5
bm_usr_004008,1
bm_usr_004009,2
bm_usr_004010,1
bm_usr_004011,8
bm_usr_004012,1
bm_usr_004013,3
bm_usr_004014,4
bm_usr_004015,4
bm_usr_004016,9
bm_usr_004017,3
bm_usr_004018,4
bm_usr_004019,6
bm_usr_004020,5
bm_usr_004021,5
bm_usr_004022,9
bm_usr_004023,1
bm_usr_004024,1
bm_usr_004025,5
bm_usr_004026,3
bm_usr_004027,4
bm_usr_004028,3
bm_usr_004029,5
bm_usr_004030,6
bm_usr_004031,6
bm_usr_004032,8
bm_usr_004033,1
bm_usr_004034,4
bm_usr_004035,3
bm_usr_004036,4
bm_usr_004037,4
bm_usr_004038,6
bm_usr_004039,3
bm_usr_004040,2
bm_usr_004041,1
bm_usr_004042,5
bm_usr_004043,4
bm_usr_004044,2
bm_usr_004045,1
bm_usr_004046,10
bm_usr_004047,1
bm_usr_004048,3
bm_usr_004049,2
bm_usr_004050,2
bm_usr_004051,5
bm_usr_004052,3
bm_usr_004053,5
bm_usr_004054,0
bm_usr_004055,0
bm_usr_004056,5
bm_usr_004057,3
bm_usr_004058,4
bm_usr_004059,4
bm_usr_004060,2
bm_usr_004061,3
bm_usr_004062,6
bm_usr_004063,6
bm_usr_004064,4
bm_usr_004065,6
bm_usr_004066,3
bm_usr_004067,8
bm_usr_004068,2
bm_usr_004069,2
bm_usr_004070,4
bm_usr_004071,5
bm_usr_004072,2
bm_usr_004073,3
bm_usr_004074,9
bm_usr_004075,3
bm_usr_004076,4
bm_usr_004077,4
bm_usr_004078,5
bm_usr_004079,2
bm_usr_004080,3
bm_usr_004081,1
bm_usr_004082,3
bm_usr_004083,0
bm_usr_004084,5
bm_usr_004085,1
bm_usr_004086,10
bm_usr_004087,10
bm_usr_004088,2
bm_usr_004089,6
bm_usr_004090,4
bm_usr_004091,4
bm_usr_004092,6
bm_usr_004093,1
bm_usr_004094,4
bm_usr_004095,5
bm_usr_004096,7
bm_usr_004097,0
bm_usr_004098,8
bm_usr_004099,3
bm_usr_004100,3
bm_usr_004101,4
bm_usr_004102,5
bm_usr_004103,5
bm_usr_004104,8
bm_usr_004105,4
bm_usr_004106,5
bm_usr_004107,6
bm_usr_004108,4
bm_usr_004109,9
bm_usr_004110,2
bm_usr_004111,10
bm_usr_004112,2
bm_usr_004113,2
bm_usr_004114,8
bm_usr_004115,4
bm_usr_004116,8
bm_usr_004117,1
bm_usr_004118,3
bm_usr_004119,9
bm_usr_004120,1
bm_usr_004121,5
bm_usr_004122,3
bm_usr_004123,4
bm_usr_004124,3
bm_usr_004125,1
bm_usr_004126,1
bm_usr_004127,11
bm_usr_004128,3
bm_usr_004129,4
bm_usr_004130,2
bm_usr_004131,2
bm_usr_004132,0
bm_usr_004133,5
bm_usr_004134,10
bm_usr_004135,10
bm_usr_004136,3
bm_usr_004137,7
bm_usr_004138,5
bm_usr_004139,1
bm_usr_004140,3
bm_usr_004141,6
bm_usr_004142,4
bm_usr_004143,4
bm_usr_004144,1
bm_usr_004145,7
bm_usr_004146,4
bm_usr_004147,6
bm_usr_004148,6
bm_usr_004149,5
bm_usr_004150,7
bm_usr_004151,6
bm_usr_004152,4
bm_usr_004153,1
bm_usr_004154,1
bm_usr_004155,2
bm_usr_004156,1
bm_usr_004157,3
bm_usr_004158,3
bm_usr_004159,6
bm_usr_004160,1
bm_usr_004161,6
bm_usr_004162,3
bm_usr_004163,3
bm_usr_004164,5
bm_usr_004165,3
bm_usr_004166,4
bm_usr_004167,4
bm_usr_004168,0
bm_usr_004169,6
bm_usr_004170,4
bm_usr_004171,3
bm_usr_004172,1
bm_usr_004173,3
bm_usr_004174,2
bm_usr_004175,2
bm_usr_004176,4
bm_usr_004177,4
bm_usr_004178,7
bm_usr_004179,3
bm_usr_004180,5
bm_usr_004181,4
bm_usr_004182,8
bm_usr_004183,5
bm_usr_004184,3
bm_usr_004185,6
bm_usr_004186,5
bm_usr_004187,3
bm_usr_004188,2
bm_usr_004189,3
bm_usr_004190,3
bm_usr_004191,1
bm_usr_004192,4
bm_usr_004193,3
bm_usr_004194,3
bm_usr_004195,3
bm_usr_004196,4
bm_usr_004197,5
bm_usr_004198,5
bm_usr_004199,4
bm_usr_004200,4
bm_usr_004201,1
bm_usr_004202,2
bm_usr_004203,4
bm_usr_004204,1
bm_usr_004205,4
bm_usr_004206,4
bm_usr_004207,3
bm_usr_004208,1
bm_usr_004209,4
bm_usr_004210,4
bm_usr_004211,5
bm_usr_004212,2
bm_usr_004213,6
bm_usr_004214,1
bm_usr_004215,5
bm_usr_004216,10
bm_usr_004217,9
bm_usr_004218,3
bm_usr_004219,5
bm_usr_004220,6
bm_usr_004221,7
bm_usr_004222,6
bm_usr_004223,2
bm_usr_004224,4
bm_usr_004225,3
bm_usr_004226,3
bm_usr_004227,4
bm_usr_004228,1
bm_usr_004229,3
bm_usr_004230,4
bm_usr_004231,3
bm_usr_004232,8
bm_usr_004233,2
bm_usr_004234,2
bm_usr_004235,7
bm_usr_004236,3
bm_usr_004237,4
bm_usr_004238,1
bm_usr_004239,6
bm_usr_004240,5
bm_usr_004241,1
bm_usr_004242,5
bm_usr_004243,2
bm_usr_004244,3
bm_usr_004245,4
bm_usr_004246,3
bm_usr_004247,1
bm_usr_004248,3
bm_usr_004249,1
bm_usr_004250,7
bm_usr_004251,3
bm_usr_004252,1
bm_usr_004253,5
bm_usr_004254,4
bm_usr_004255,5
bm_usr_004256,4
bm_usr_004257,4
bm_usr_004258,6
bm_usr_004259,4
bm_usr_004260,8
bm_usr_004261,4
bm_usr_004262,5
bm_usr_004263,0
bm_usr_004264,3
bm_usr_004265,2
bm_usr_004266,7
bm_usr_004267,4
bm_usr_004268,5
bm_usr_004269,2
bm_usr_004270,6
bm_usr_004271,3
bm_usr_004272,4
bm_usr_004273,6
bm_usr_004274,3
bm_usr_004275,6
bm_usr_004276,4
bm_usr_004277,2
bm_usr_004278,1
bm_usr_004279,6
bm_usr_004280,8
bm_usr_004281,1
bm_usr_004282,3
bm_usr_004283,9
bm_usr_004284,4
bm_usr_004285,3
bm_usr_004286,0
bm_usr_004287,0
bm_usr_004288,5
bm_usr_004289,2
bm_usr_004290,5
bm_usr_004291,3
bm_usr_004292,4
bm_usr_004293,1
bm_usr_004294,2
bm_usr_004295,5
bm_usr_004296,4
bm_usr_004297,3
bm_usr_004298,8
bm_usr_004299,1
bm_usr_004300,3
bm_usr_004301,4
bm_usr_004302,8
bm_usr_004303,0
bm_usr_004304,0
bm_usr_004305,5
bm_usr_004306,2
bm_usr_004307,4
bm_usr_004308,1
bm_usr_004309,3
bm_usr_004310,3
bm_usr_004311,4
bm_usr_004312,4
bm_usr_004313,4
bm_usr_004314,3
bm_usr_004315,5
bm_usr_004316,3
bm_usr_004317,5
bm_usr_004318,2
bm_usr_004319,3
bm_usr_004320,3
bm_usr_004321,4
bm_usr_004322,3
bm_usr_004323,8
bm_usr_004324,5
bm_usr_004325,2
bm_usr_004326,3
bm_usr_004327,3
bm_usr_004328,8
bm_usr_004329,5
bm_usr_004330,2
bm_usr_004331,7
bm_usr_004332,3
bm_usr_004333,5
bm_usr_004334,2
bm_usr_004335,4
bm_usr_004336,2
bm_usr_004337,2
bm_usr_004338,6
bm_usr_004339,0
bm_usr_004340,4
bm_usr_004341,5
bm_usr_004342,0
bm_usr_004343,3
bm_usr_004344,3
bm_usr_004345,3
bm_usr_004346,0
bm_usr_004347,4
bm_usr_004348,1
bm_usr_004349,6
bm_usr_004350,4
bm_usr_004351,8
bm_usr_004352,2
bm_usr_004353,3
bm_usr_004354,4
bm_usr_004355,2
bm_usr_004356,4
bm_usr_004357,4
bm_usr_004358,4
bm_usr_004359,4
bm_usr_004360,8
bm_usr_004361,2
bm_usr_004362,9
bm_usr_004363,5
bm_usr_004364,9
bm_usr_004365,2
bm_usr_004366,1
bm_usr_004367,4
bm_usr_004368,4
bm_usr_004369,8
bm_usr_004370,3
bm_usr_004371,3
bm_usr_004372,2
bm_usr_004373,1
bm_usr_004374,1
bm_usr_004375,0
bm_usr_004376,5
bm_usr_004377,4
bm_usr_004378,4
bm_usr_004379,4
bm_usr_004380,4
bm_usr_004381,5
bm_usr_004382,2
bm_usr_004383,1
bm_usr_004384,0
bm_usr_004385,9
bm_usr_004386,3
bm_usr_004387,3
bm_usr_004388,3
bm_usr_004389,3
bm_usr_004390,3
bm_usr_004391,5
bm_usr_004392,1
bm_usr_004393,4
bm_usr_004394,6
bm_usr_004395,4
bm_usr_004396,4
bm_usr_004397,2
bm_usr_004398,3
bm_usr_004399,3
bm_usr_004400,7
bm_usr_004401,3
bm_usr_004402,2
bm_usr_004403,1
bm_usr_004404,2
bm_usr_004405,1
bm_usr_004406,6
bm_usr_004407,3
bm_usr_004408,6
bm_usr_004409,2
bm_usr_004410,9
bm_usr_004411,3
bm_usr_004412,3
bm_usr_004413,3
bm_usr_004414,3
bm_usr_004415,0
bm_usr_004416,3
bm_usr_004417,5
bm_usr_004418,7
bm_usr_004419,2
bm_usr_004420,2
bm_usr_004421,6
bm_usr_004422,7
bm_usr_004423,4
bm_usr_004424,1
bm_usr_004425,4
bm_usr_004426,2
bm_usr_004427,2
bm_usr_004428,2
bm_usr_004429,7
bm_usr_004430,8
bm_usr_004431,5
bm_usr_004432,2
bm_usr_004433,1
bm_usr_004434,7
bm_usr_004435,4
bm_usr_004436,6
bm_usr_004437,5
bm_usr_004438,2
bm_usr_004439,5
bm_usr_004440,3
bm_usr_004441,3
bm_usr_004442,0
bm_usr_004443,10
bm_usr_004444,2
bm_usr_004445,5
bm_usr_004446,2
bm_usr_004447,3
bm_usr_004448,4
bm_usr_004449,7
bm_usr_004450,2
bm_usr_004451,2
bm_usr_004452,5
bm_usr_004453,3
bm_usr_004454,2
bm_usr_004455,2
bm_usr_004456,3
bm_usr_004457,6
bm_usr_004458,2
bm_usr_004459,3
bm_usr_004460,4
bm_usr_004461,11
bm_usr_004462,4
bm_usr_004463,4
bm_usr_004464,5
bm_usr_004465,3
bm_usr_004466,4
bm_usr_004467,2
bm_usr_004468,3
bm_usr_004469,0
bm_usr_004470,3
bm_usr_004471,5
bm_usr_004472,3
bm_usr_004473,5
bm_usr_004474,4
bm_usr_004475,8
bm_usr_004476,7
bm_usr_004477,7
bm_usr_004478,5
bm_usr_004479,6
bm_usr_004480,9
bm_usr_004481,2
bm_usr_004482,6
bm_usr_004483,6
bm_usr_004484,3
bm_usr_004485,4
bm_usr_004486,9
bm_usr_004487,2
bm_usr_004488,8
bm_usr_004489,5
bm_usr_004490,4
bm_usr_004491,3
bm_usr_004492,1
bm_usr_004493,3
bm_usr_004494,5
bm_usr_004495,3
bm_usr_004496,9
bm_usr_004497,1
bm_usr_004498,6
bm_usr_004499,3
bm_usr_004500,1
bm_usr_004501,5
bm_usr_004502,9
bm_usr_004503,5
bm_usr_004504,4
bm_usr_004505,4
bm_usr_004506,4
bm_usr_004507,6
bm_usr_004508,8
bm_usr_004509,12
bm_usr_004510,3
bm_usr_004511,4
bm_usr_004512,5
bm_usr_004513,0
bm_usr_004514,0
bm_usr_004515,6
bm_usr_004516,4
bm_usr_004517,3
bm_usr_004518,1
bm_usr_004519,3
bm_usr_004520,4
bm_usr_004521,5
bm_usr_004522,1
bm_usr_004523,5
bm_usr_004524,7
bm_usr_004525,8
bm_usr_004526,10
bm_usr_004527,3
bm_usr_004528,5
bm_usr_004529,5
bm_usr_004530,0
bm_usr_004531,3
bm_usr_004532,3
bm_usr_004533,4
bm_usr_004534,3
bm_usr_004535,4
bm_usr_004536,4
bm_usr_004537,2
bm_usr_004538,2
bm_usr_004539,2
bm_usr_004540,3
bm_usr_004541,0
bm_usr_004542,2
bm_usr_004543,4
bm_usr_004544,4
bm_usr_004545,1
bm_usr_004546,1
bm_usr_004547,4
bm_usr_004548,11
bm_usr_004549,2
bm_usr_004550,6
bm_usr_004551,7
bm_usr_004552,4
bm_usr_004553,4
bm_usr_004554,0
bm_usr_004555,3
bm_usr_004556,2
bm_usr_004557,8
bm_usr_004558,3
bm_usr_004559,2
bm_usr_004560,2
bm_usr_004561,3
bm_usr_004562,12
bm_usr_004563,3
bm_usr_004564,2
bm_usr_004565,0
bm_usr_004566,4
bm_usr_004567,1
bm_usr_004568,3
bm_usr_004569,5
bm_usr_004570,4
bm_usr_004571,11
bm_usr_004572,6
bm_usr_004573,10
bm_usr_004574,5
bm_usr_004575,4
bm_usr_004576,2
bm_usr_004577,2
bm_usr_004578,6
bm_usr_004579,5
bm_usr_004580,8
bm_usr_004581,5
bm_usr_004582,1
bm_usr_004583,3
bm_usr_004584,5
bm_usr_004585,5
bm_usr_004586,5
bm_usr_004587,1
bm_usr_004588,4
bm_usr_004589,5
bm_usr_004590,1
bm_usr_004591,6
bm_usr_004592,4
bm_usr_004593,3
bm_usr_004594,5
bm_usr_004595,3
bm_usr_004596,2
bm_usr_004597,3
bm_usr_004598,4
bm_usr_004599,6
bm_usr_004600,2
bm_usr_004601,3
bm_usr_004602,4
bm_usr_004603,6
bm_usr_004604,3
bm_usr_004605,6
bm_usr_004606,3
bm_usr_004607,3
bm_usr_004608,3
bm_usr_004609,5
bm_usr_004610,4
bm_usr_004611,7
bm_usr_004612,2
bm_usr_004613,0
bm_usr_004614,3
bm_usr_004615,3
bm_usr_004616,8
bm_usr_004617,5
bm_usr_004618,4
bm_usr_004619,6
bm_usr_004620,4
bm_usr_004621,4
bm_usr_004622,2
bm_usr_004623,5
bm_usr_004624,1
bm_usr_004625,2
bm_usr_004626,5
bm_usr_004627,5
bm_usr_004628,2
bm_usr_004629,4
bm_usr_004630,4
bm_usr_004631,5
bm_usr_004632,3
bm_usr_004633,5
bm_usr_004634,3
bm_usr_004635,5
bm_usr_004636,1
bm_usr_004637,6
bm_usr_004638,3
bm_usr_004639,1
bm_usr_004640,3
bm_usr_004641,5
bm_usr_004642,4
bm_usr_004643,5
bm_usr_004644,6
bm_usr_004645,2
bm_usr_004646,4
bm_usr_004647,2
bm_usr_004648,4
bm_usr_004649,5
bm_usr_004650,0
bm_usr_004651,4
bm_usr_004652,5
bm_usr_004653,6
bm_usr_004654,3
bm_usr_004655,5
bm_usr_004656,7
bm_usr_004657,3
bm_usr_004658,6
bm_usr_004659,2
bm_usr_004660,3
bm_usr_004661,8
bm_usr_004662,5
bm_usr_004663,1
bm_usr_004664,4
bm_usr_004665,3
bm_usr_004666,6
bm_usr_004667,4
bm_usr_004668,3
bm_usr_004669,2
bm_usr_004670,4
bm_usr_004671,0
bm_usr_004672,2
bm_usr_004673,5
bm_usr_004674,6
bm_usr_004675,4
bm_usr_004676,9
bm_usr_004677,3
bm_usr_004678,4
bm_usr_004679,7
bm_usr_004680,4
bm_usr_004681,1
bm_usr_004682,6
bm_usr_004683,2
bm_usr_004684,4
bm_usr_004685,9
bm_usr_004686,4
bm_usr_004687,3
bm_usr_004688,6
bm_usr_004689,9
bm_usr_004690,2
bm_usr_004691,4
bm_usr_004692,3
bm_usr_004693,3
bm_usr_004694,6
bm_usr_004695,7
bm_usr_004696,0
bm_usr_004697,2
bm_usr_004698,4
bm_usr_004699,6
bm_usr_004700,0
bm_usr_004701,4
bm_usr_004702,3
bm_usr_004703,3
bm_usr_004704,4
bm_usr_004705,6
bm_usr_004706,4
bm_usr_004707,8
bm_usr_004708,4
bm_usr_004709,5
bm_usr_004710,2
bm_usr_004711,1
bm_usr_004712,6
bm_usr_004713,6
bm_usr_004714,11
bm_usr_004715,9
bm_usr_004716,3
bm_usr_004717,1
bm_usr_004718,2
bm_usr_004719,3
bm_usr_004720,4
bm_usr_004721,3
bm_usr_004722,8
bm_usr_004723,4
bm_usr_004724,3
bm_usr_004725,4
bm_usr_004726,1
bm_usr_004727,3
bm_usr_004728,4
bm_usr_004729,5
bm_usr_004730,4
bm_usr_004731,6
bm_usr_004732,5
bm_usr_004733,8
bm_usr_004734,5
bm_usr_004735,5
bm_usr_004736,5
bm_usr_004737,2
bm_usr_004738,4
bm_usr_004739,4
bm_usr_004740,9
bm_usr_004741,8
bm_usr_004742,1
bm_usr_004743,2
bm_usr_004744,5
bm_usr_004745,10
bm_usr_004746,6
bm_usr_004747,8
bm_usr_004748,1
bm_usr_004749,1
bm_usr_004750,2
bm_usr_004751,6
bm_usr_004752,4
bm_usr_004753,8
bm_usr_004754,2
bm_usr_004755,6
bm_usr_004756,3
bm_usr_004757,5
bm_usr_004758,5
bm_usr_004759,5
bm_usr_004760,5
bm_usr_004761,4
bm_usr_004762,2
bm_usr_004763,3
bm_usr_004764,5
bm_usr_004765,1
bm_usr_004766,3
bm_usr_004767,5
bm_usr_004768,3
bm_usr_004769,5
bm_usr_004770,4
bm_usr_004771,8
bm_usr_004772,12
bm_usr_004773,6
bm_usr_004774,7
bm_usr_004775,3
bm_usr_004776,4
bm_usr_004777,4
bm_usr_004778,8
bm_usr_004779,12
bm_usr_004780,3
bm_usr_004781,12
bm_usr_004782,8
bm_usr_004783,11
bm_usr_004784,5
bm_usr_004785,2
bm_usr_004786,4
bm_usr_004787,11
bm_usr_004788,2
bm_usr_004789,5
bm_usr_004790,3
bm_usr_004791,3
bm_usr_004792,9
bm_usr_004793,3
bm_usr_004794,3
bm_usr_004795,4
bm_usr_004796,1
bm_usr_004797,3
bm_usr_004798,3
bm_usr_004799,2
bm_usr_004800,4
bm_usr_004801,8
bm_usr_004802,6
bm_usr_004803,6
bm_usr_004804,4
bm_usr_004805,3
bm_usr_004806,2
bm_usr_004807,5
bm_usr_004808,7
bm_usr_004809,5
bm_usr_004810,4
bm_usr_004811,0
bm_usr_004812,1
bm_usr_004813,4
bm_usr_004814,4
bm_usr_004815,3
bm_usr_004816,4
bm_usr_004817,4
bm_usr_004818,3
bm_usr_004819,4
bm_usr_004820,4
bm_usr_004821,3
bm_usr_004822,1
bm_usr_004823,11
bm_usr_004824,9
bm_usr_004825,1
bm_usr_004826,7
bm_usr_004827,6
bm_usr_004828,4
bm_usr_004829,5
bm_usr_004830,2
bm_usr_004831,2
bm_usr_004832,4
bm_usr_004833,7
bm_usr_004834,4
bm_usr_004835,3
bm_usr_004836,8
bm_usr_004837,4
bm_usr_004838,8
bm_usr_004839,2
bm_usr_004840,7
bm_usr_004841,5
bm_usr_004842,10
bm_usr_004843,5
bm_usr_004844,2
bm_usr_004845,2
bm_usr_004846,6
bm_usr_004847,4
bm_usr_004848,2
bm_usr_004849,4
bm_usr_004850,8
bm_usr_004851,4
bm_usr_004852,7
bm_usr_004853,8
bm_usr_004854,3
bm_usr_004855,3
bm_usr_004856,4
bm_usr_004857,3
bm_usr_004858,4
bm_usr_004859,3
bm_usr_004860,5
bm_usr_004861,4
bm_usr_004862,9
bm_usr_004863,4
bm_usr_004864,5
bm_usr_004865,2
bm_usr_004866,2
bm_usr_004867,3
bm_usr_004868,0
bm_usr_004869,4
bm_usr_004870,5
bm_usr_004871,6
bm_usr_004872,2
bm_usr_004873,8
bm_usr_004874,6
bm_usr_004875,3
bm_usr_004876,2
bm_usr_004877,3
bm_usr_004878,4
bm_usr_004879,3
bm_usr_004880,3
bm_usr_004881,2
bm_usr_004882,7
bm_usr_004883,8
bm_usr_004884,3
bm_usr_004885,4
bm_usr_004886,3
bm_usr_004887,4
bm_usr_004888,4
bm_usr_004889,3
bm_usr_004890,1
bm_usr_004891,1
bm_usr_004892,2
bm_usr_004893,3
bm_usr_004894,3
bm_usr_004895,3
bm_usr_004896,5
bm_usr_004897,1
bm_usr_004898,2
bm_usr_004899,0
bm_usr_004900,3
bm_usr_004901,6
bm_usr_004902,3
bm_usr_004903,8
bm_usr_004904,3
bm_usr_004905,4
bm_usr_004906,4
bm_usr_004907,4
bm_usr_004908,3
bm_usr_004909,2
bm_usr_004910,2
bm_usr_004911,8
bm_usr_004912,4
bm_usr_004913,2
bm_usr_004914,4
bm_usr_004915,5
bm_usr_004916,7
bm_usr_004917,6
bm_usr_004918,4
bm_usr_004919,6
bm_usr_004920,2
bm_usr_004921,5
bm_usr_004922,3
bm_usr_004923,3
bm_usr_004924,5
bm_usr_004925,3
bm_usr_004926,2
bm_usr_004927,8
bm_usr_004928,4
bm_usr_004929,1
bm_usr_004930,2
bm_usr_004931,9
bm_usr_004932,5
bm_usr_004933,2
bm_usr_004934,5
bm_usr_004935,6
bm_usr_004936,3
bm_usr_004937,2
bm_usr_004938,3
bm_usr_004939,2
bm_usr_004940,5
bm_usr_004941,5
bm_usr_004942,2
bm_usr_004943,1
bm_usr_004944,8
bm_usr_004945,3
bm_usr_004946,0
bm_usr_004947,3
bm_usr_004948,4
bm_usr_004949,5
bm_usr_004950,1
bm_usr_004951,3
bm_usr_004952,3
bm_usr_004953,4
bm_usr_004954,1
bm_usr_004955,2
bm_usr_004956,6
bm_usr_004957,6
bm_usr_004958,7
bm_usr_004959,4
bm_usr_004960,2
bm_usr_004961,3
bm_usr_004962,1
bm_usr_004963,4
bm_usr_004964,5
bm_usr_004965,1
bm_usr_004966,3
bm_usr_004967,2
bm_usr_004968,3
bm_usr_004969,3
bm_usr_004970,4
bm_usr_004971,10
bm_usr_004972,2
bm_usr_004973,1
bm_usr_004974,4
bm_usr_004975,3
bm_usr_004976,3
bm_usr_004977,5
bm_usr_004978,5
bm_usr_004979,3
bm_usr_004980,4
bm_usr_004981,4
bm_usr_004982,3
bm_usr_004983,2
bm_usr_004984,4
bm_usr_004985,2
bm_usr_004986,1
bm_usr_004987,10
bm_usr_004988,9
bm_usr_004989,3
bm_usr_004990,5
bm_usr_004991,2
bm_usr_004992,3
bm_usr_004993,3
bm_usr_004994,3
bm_usr_004995,5
bm_usr_004996,6
bm_usr_004997,6
bm_usr_004998,2
bm_usr_004999,3
bm_usr_005000,2
bm_usr_005001,7
bm_usr_005002,2
bm_usr_005003,5
bm_usr_005004,7
bm_usr_005005,2
bm_usr_005006,8
bm_usr_005007,2
bm_usr_005008,2
bm_usr_005009,1
bm_usr_005010,2
bm_usr_005011,2
bm_usr_005012,5
bm_usr_005013,4
bm_usr_005014,3
bm_usr_005015,2
bm_usr_005016,3
bm_usr_005017,4
bm_usr_005018,4
bm_usr_005019,3
bm_usr_005020,8
bm_usr_005021,6
bm_usr_005022,2
bm_usr_005023,8
bm_usr_005024,3
bm_usr_005025,1
bm_usr_005026,5
bm_usr_005027,2
bm_usr_005028,2
bm_usr_005029,5
bm_usr_005030,0
bm_usr_005031,5
bm_usr_005032,4
bm_usr_005033,8
bm_usr_005034,2
bm_usr_005035,6
bm_usr_005036,3
bm_usr_005037,2
bm_usr_005038,4
bm_usr_005039,8
bm_usr_005040,2
bm_usr_005041,8
bm_usr_005042,3
bm_usr_005043,2
bm_usr_005044,10
bm_usr_005045,5
bm_usr_005046,4
bm_usr_005047,5
bm_usr_005048,4
bm_usr_005049,13
bm_usr_005050,4
bm_usr_005051,1
bm_usr_005052,2
bm_usr_005053,2
bm_usr_005054,10
bm_usr_005055,9
bm_usr_005056,8
bm_usr_005057,2
bm_usr_005058,7
bm_usr_005059,1
bm_usr_005060,1
bm_usr_005061,1
bm_usr_005062,4
bm_usr_005063,6
bm_usr_005064,1
bm_usr_005065,7
bm_usr_005066,7
bm_usr_005067,8
bm_usr_005068,4
bm_usr_005069,2
bm_usr_005070,8
bm_usr_005071,9
bm_usr_005072,4
bm_usr_005073,2
bm_usr_005074,5
bm_usr_005075,6
bm_usr_005076,9
bm_usr_005077,5
bm_usr_005078,5
bm_usr_005079,5
bm_usr_005080,10
bm_usr_005081,1
bm_usr_005082,0
bm_usr_005083,4
