boom_ticket_id,boom_user_id,event_id,type,source,created_at,used,date_used
bm_tkt_0021688,bm_usr_005856,bm_evt_0039,standard,app,2025-08-13 12:00:00,false,
bm_tkt_0021689,bm_usr_005856,bm_evt_0041,free,referral,2026-06-14 12:00:00,true,2026-06-18 12:11:00
bm_tkt_0021690,bm_usr_005856,bm_evt_0021,free,web,2025-08-31 12:00:00,false,
bm_tkt_0021691,bm_usr_005857,bm_evt_0050,standard,referral,2026-04-03 12:00:00,false,
bm_tkt_0021692,bm_usr_005858,bm_evt_0016,membership,app,2026-03-18 12:00:00,true,2026-04-01 12:11:00
bm_tkt_0021693,bm_usr_005858,bm_evt_0035,free,referral,2026-04-18 12:00:00,false,
bm_tkt_0021694,bm_usr_005858,bm_evt_0035,standard,box_office,2026-04-11 12:00:00,true,2026-05-04 12:19:00
bm_tkt_0021695,bm_usr_005858,bm_evt_0030,membership,web,2026-03-24 12:00:00,false,
bm_tkt_0021696,bm_usr_005858,bm_evt_0025,membership,app,2026-04-02 12:00:00,false,
bm_tkt_0021697,bm_usr_005858,bm_evt_0055,membership,app,2026-05-16 12:00:00,true,2026-06-08 11:21:00
bm_tkt_0021698,bm_usr_005859,bm_evt_0029,membership,web,2026-06-15 12:00:00,true,2026-07-09 11:24:00
bm_tkt_0021699,bm_usr_005859,bm_evt_0043,standard,web,2026-07-14 12:00:00,true,2026-08-06 12:07:00
bm_tkt_0021700,bm_usr_005859,bm_evt_0010,membership,referral,2026-07-04 12:00:00,true,2026-07-13 11:32:00
bm_tkt_0021701,bm_usr_005859,bm_evt_0002,free,web,2026-07-07 12:00:00,true,2026-07-21 12:14:00
bm_tkt_0021702,bm_usr_005859,bm_evt_0009,membership,box_office,2026-06-24 12:00:00,true,2026-07-06 11:43:00
bm_tkt_0021703,bm_usr_005859,bm_evt_0007,membership,box_office,2026-07-25 12:00:00,true,2026-08-20 12:15:00
bm_tkt_0021704,bm_usr_005860,bm_evt_0036,standard,referral,2026-01-15 12:00:00,true,2026-02-02 11:29:00
bm_tkt_0021705,bm_usr_005860,bm_evt_0015,standard,box_office,2026-06-03 12:00:00,true,2026-06-12 11:44:00
bm_tkt_0021706,bm_usr_005861,bm_evt_0006,standard,box_office,2026-07-04 12:00:00,true,2026-07-20 11:54:00
bm_tkt_0021707,bm_usr_005861,bm_evt_0049,standard,referral,2025-12-12 12:00:00,false,
bm_tkt_0021708,bm_usr_005861,bm_evt_0047,standard,referral,2026-07-03 12:00:00,true,2026-07-06 11:52:00
bm_tkt_0021709,bm_usr_005861,bm_evt_0004,free,app,2025-09-13 12:00:00,false,
bm_tkt_0021710,bm_usr_005862,bm_evt_0034,standard,box_office,2025-10-19 12:00:00,true,2025-10-21 11:48:00
bm_tkt_0021711,bm_usr_005862,bm_evt_0031,free,box_office,2026-07-21 12:00:00,true,2026-07-26 11:18:00
bm_tkt_0021712,bm_usr_005862,bm_evt_0001,standard,app,2025-08-22 12:00:00,true,2025-08-29 11:27:00
bm_tkt_0021713,bm_usr_005863,bm_evt_0033,standard,referral,2025-12-04 12:00:00,true,2025-12-17 12:20:00
bm_tkt_0021714,bm_usr_005863,bm_evt_0040,standard,app,2026-03-13 12:00:00,false,
bm_tkt_0021715,bm_usr_005864,bm_evt_0028,free,app,2025-11-21 12:00:00,true,2025-11-30 12:00:00
bm_tkt_0021716,bm_usr_005864,bm_evt_0051,free,box_office,2026-04-29 12:00:00,true,2026-05-29 11:31:00
bm_tkt_0021717,bm_usr_005864,bm_evt_0029,standard,app,2025-11-08 12:00:00,false,
bm_tkt_0021718,bm_usr_005865,bm_evt_0060,free,app,2026-05-11 12:00:00,true,2026-06-01 11:46:00
bm_tkt_0021719,bm_usr_005865,bm_evt_0029,standard,app,2026-05-28 12:00:00,false,
bm_tkt_0021720,bm_usr_005866,bm_evt_0033,free,app,2025-11-23 12:00:00,false,
bm_tkt_0021721,bm_usr_005866,bm_evt_0047,free,app,2026-06-29 12:00:00,true,2026-07-21 12:19:00
bm_tkt_0021722,bm_usr_005866,bm_evt_0042,standard,referral,2026-07-10 12:00:00,true,2026-08-01 12:10:00
bm_tkt_0021723,bm_usr_005867,bm_evt_0018,standard,app,2026-02-14 12:00:00,false,
bm_tkt_0021724,bm_usr_005867,bm_evt_0058,standard,box_office,2026-01-09 12:00:00,true,2026-01-23 12:19:00
bm_tkt_0021725,bm_usr_005867,bm_evt_0052,free,app,2026-06-12 12:00:00,true,2026-06-26 11:51:00
bm_tkt_0021726,bm_usr_005867,bm_evt_0017,standard,referral,2025-09-22 12:00:00,false,
bm_tkt_0021727,bm_usr_005868,bm_evt_0044,membership,web,2026-04-04 12:00:00,false,
bm_tkt_0021728,bm_usr_005868,bm_evt_0057,membership,app,2026-06-27 12:00:00,false,
bm_tkt_0021729,bm_usr_005868,bm_evt_0020,membership,referral,2026-06-28 12:00:00,true,2026-07-03 12:14:00
bm_tkt_0021730,bm_usr_005868,bm_evt_0006,membership,referral,2026-02-19 12:00:00,false,
bm_tkt_0021731,bm_usr_005868,bm_evt_0029,free,web,2026-03-17 12:00:00,false,
bm_tkt_0021732,bm_usr_005868,bm_evt_0030,free,app,2026-04-05 12:00:00,false,
bm_tkt_0021733,bm_usr_005869,bm_evt_0011,free,box_office,2025-12-20 12:00:00,true,2026-01-01 11:52:00
bm_tkt_0021734,bm_usr_005869,bm_evt_0042,standard,web,2026-06-05 12:00:00,false,
bm_tkt_0021735,bm_usr_005869,bm_evt_0056,standard,app,2026-01-28 12:00:00,true,2026-02-27 11:56:00
bm_tkt_0021736,bm_usr_005869,bm_evt_0055,membership,app,2026-04-01 12:00:00,false,
bm_tkt_0021737,bm_usr_005869,bm_evt_0042,membership,web,2026-07-18 12:00:00,true,2026-08-17 12:03:00
bm_tkt_0021738,bm_usr_005869,bm_evt_0045,free,app,2026-03-17 12:00:00,true,2026-04-02 11:47:00
bm_tkt_0021739,bm_usr_005869,bm_evt_0048,membership,app,2026-01-29 12:00:00,true,2026-02-06 11:33:00
bm_tkt_0021740,bm_usr_005869,bm_evt_0053,standard,referral,2026-04-28 12:00:00,true,2026-05-12 11:28:00
bm_tkt_0021741,bm_usr_005869,bm_evt_0006,membership,app,2026-03-21 12:00:00,true,2026-04-16 12:17:00
bm_tkt_0021742,bm_usr_005870,bm_evt_0042,standard,referral,2026-02-09 12:00:00,true,2026-02-13 11:22:00
bm_tkt_0021743,bm_usr_005871,bm_evt_0045,standard,app,2026-01-24 12:00:00,true,2026-02-15 11:30:00
bm_tkt_0021744,bm_usr_005871,bm_evt_0020,standard,box_office,2026-06-09 12:00:00,true,2026-06-28 11:25:00
bm_tkt_0021745,bm_usr_005872,bm_evt_0035,standard,app,2026-05-29 12:00:00,true,2026-06-10 11:28:00
bm_tkt_0021746,bm_usr_005872,bm_evt_0029,standard,box_office,2026-06-04 12:00:00,true,2026-06-20 11:21:00
bm_tkt_0021747,bm_usr_005873,bm_evt_0015,standard,referral,2026-02-13 12:00:00,false,
bm_tkt_0021748,bm_usr_005874,bm_evt_0028,standard,app,2026-04-29 12:00:00,true,2026-04-30 11:47:00
bm_tkt_0021749,bm_usr_005874,bm_evt_0048,free,app,2026-05-15 12:00:00,false,
bm_tkt_0021750,bm_usr_005875,bm_evt_0005,standard,app,2026-03-05 12:00:00,false,
bm_tkt_0021751,bm_usr_005875,bm_evt_0029,free,app,2026-04-19 12:00:00,false,
bm_tkt_0021752,bm_usr_005876,bm_evt_0016,membership,app,2026-02-25 12:00:00,true,2026-03-21 11:59:00
bm_tkt_0021753,bm_usr_005876,bm_evt_0052,membership,referral,2025-10-14 12:00:00,true,2025-10-31 11:16:00
bm_tkt_0021754,bm_usr_005876,bm_evt_0017,membership,app,2026-07-27 12:00:00,true,2026-07-29 12:09:00
bm_tkt_0021755,bm_usr_005876,bm_evt_0019,membership,web,2025-10-21 12:00:00,true,2025-10-31 12:00:00
bm_tkt_0021756,bm_usr_005876,bm_evt_0031,standard,app,2026-03-05 12:00:00,true,2026-03-28 11:27:00
bm_tkt_0021757,bm_usr_005876,bm_evt_0058,standard,app,2025-08-05 12:00:00,true,2025-08-07 11:19:00
bm_tkt_0021758,bm_usr_005876,bm_evt_0020,membership,web,2025-08-23 12:00:00,true,2025-09-21 11:25:00
bm_tkt_0021759,bm_usr_005876,bm_evt_0052,standard,referral,2026-03-28 12:00:00,true,2026-04-20 11:51:00
bm_tkt_0021760,bm_usr_005877,bm_evt_0016,standard,app,2026-01-25 12:00:00,false,
bm_tkt_0021761,bm_usr_005877,bm_evt_0028,free,app,2026-07-22 12:00:00,true,2026-08-16 11:46:00
bm_tkt_0021762,bm_usr_005878,bm_evt_0056,membership,web,2025-11-21 12:00:00,true,2025-12-15 11:30:00
bm_tkt_0021763,bm_usr_005878,bm_evt_0047,standard,box_office,2026-07-05 12:00:00,true,2026-07-13 11:31:00
bm_tkt_0021764,bm_usr_005878,bm_evt_0054,membership,app,2026-05-02 12:00:00,true,2026-05-09 12:16:00
bm_tkt_0021765,bm_usr_005878,bm_evt_0026,membership,web,2026-02-21 12:00:00,true,2026-03-10 12:10:00
bm_tkt_0021766,bm_usr_005878,bm_evt_0036,standard,app,2025-11-17 12:00:00,true,2025-12-13 11:29:00
bm_tkt_0021767,bm_usr_005878,bm_evt_0048,membership,web,2026-03-14 12:00:00,true,2026-03-28 11:31:00
bm_tkt_0021768,bm_usr_005878,bm_evt_0049,standard,referral,2026-01-07 12:00:00,true,2026-01-10 12:17:00
bm_tkt_0021769,bm_usr_005878,bm_evt_0060,free,referral,2026-06-12 12:00:00,true,2026-07-05 11:25:00
bm_tkt_0021770,bm_usr_005879,bm_evt_0026,membership,referral,2026-03-18 12:00:00,true,2026-04-13 12:03:00
bm_tkt_0021771,bm_usr_005879,bm_evt_0060,free,web,2025-08-07 12:00:00,false,
bm_tkt_0021772,bm_usr_005879,bm_evt_0059,membership,referral,2025-06-16 12:00:00,true,2025-07-07 11:25:00
bm_tkt_0021773,bm_usr_005879,bm_evt_0058,membership,referral,2026-01-01 12:00:00,true,2026-01-31 12:19:00
bm_tkt_0021774,bm_usr_005879,bm_evt_0024,membership,app,2026-04-09 12:00:00,true,2026-04-16 11:17:00
bm_tkt_0021775,bm_usr_005879,bm_evt_0007,free,referral,2026-02-09 12:00:00,false,
bm_tkt_0021776,bm_usr_005880,bm_evt_0055,standard,app,2025-12-12 12:00:00,false,
bm_tkt_0021777,bm_usr_005880,bm_evt_0017,membership,web,2025-09-08 12:00:00,true,2025-09-30 11:30:00
bm_tkt_0021778,bm_usr_005880,bm_evt_0030,standard,app,2025-08-31 12:00:00,true,2025-09-18 11:40:00
bm_tkt_0021779,bm_usr_005880,bm_evt_0011,membership,box_office,2025-11-21 12:00:00,true,2025-11-28 12:06:00
bm_tkt_0021780,bm_usr_005880,bm_evt_0004,membership,box_office,2026-03-16 12:00:00,true,2026-04-10 11:36:00
bm_tkt_0021781,bm_usr_005880,bm_evt_0008,membership,box_office,2025-12-27 12:00:00,true,2026-01-15 11:31:00
bm_tkt_0021782,bm_usr_005880,bm_evt_0048,free,app,2026-03-04 12:00:00,true,2026-03-25 11:58:00
bm_tkt_0021783,bm_usr_005880,bm_evt_0021,membership,app,2026-01-18 12:00:00,true,2026-02-06 11:22:00
bm_tkt_0021784,bm_usr_005880,bm_evt_0030,standard,box_office,2026-04-17 12:00:00,true,2026-04-18 11:29:00
bm_tkt_0021785,bm_usr_005880,bm_evt_0038,standard,referral,2025-12-27 12:00:00,true,2026-01-01 11:58:00
bm_tkt_0021786,bm_usr_005881,bm_evt_0034,free,box_office,2026-03-10 12:00:00,true,2026-04-02 11:30:00
bm_tkt_0021787,bm_usr_005881,bm_evt_0010,standard,app,2026-03-05 12:00:00,false,
bm_tkt_0021788,bm_usr_005882,bm_evt_0011,standard,app,2026-05-15 12:00:00,false,
bm_tkt_0021789,bm_usr_005882,bm_evt_0050,standard,box_office,2026-07-07 12:00:00,true,2026-07-28 11:18:00
bm_tkt_0021790,bm_usr_005883,bm_evt_0039,standard,web,2026-04-10 12:00:00,true,2026-05-05 11:30:00
bm_tkt_0021791,bm_usr_005883,bm_evt_0007,membership,box_office,2026-05-10 12:00:00,true,2026-05-29 12:09:00
bm_tkt_0021792,bm_usr_005883,bm_evt_0057,standard,referral,2026-07-17 12:00:00,true,2026-08-15 11:41:00
bm_tkt_0021793,bm_usr_005883,bm_evt_0010,standard,web,2025-10-28 12:00:00,true,2025-11-27 11:50:00
bm_tkt_0021794,bm_usr_005883,bm_evt_0030,standard,box_office,2026-02-13 12:00:00,true,2026-02-17 11:54:00
bm_tkt_0021795,bm_usr_005883,bm_evt_0050,membership,app,2026-07-21 12:00:00,true,2026-08-18 11:39:00
bm_tkt_0021796,bm_usr_005883,bm_evt_0022,membership,box_office,2025-11-10 12:00:00,true,2025-11-23 12:07:00
bm_tkt_0021797,bm_usr_005883,bm_evt_0029,membership,app,2025-12-26 12:00:00,true,2026-01-17 11:15:00
bm_tkt_0021798,bm_usr_005883,bm_evt_0058,membership,app,2025-10-15 12:00:00,true,2025-10-31 11:25:00
bm_tkt_0021799,bm_usr_005883,bm_evt_0024,standard,app,2025-11-03 12:00:00,true,2025-11-25 11:17:00
bm_tkt_0021800,bm_usr_005884,bm_evt_0016,standard,web,2026-03-02 12:00:00,true,2026-04-01 11:34:00
bm_tkt_0021801,bm_usr_005884,bm_evt_0033,standard,web,2026-04-12 12:00:00,true,2026-04-25 11:49:00
bm_tkt_0021802,bm_usr_005884,bm_evt_0044,free,app,2026-04-19 12:00:00,true,2026-05-06 11:35:00
bm_tkt_0021803,bm_usr_005885,bm_evt_0057,standard,box_office,2026-03-01 12:00:00,true,2026-03-31 11:19:00
bm_tkt_0021804,bm_usr_005885,bm_evt_0058,free,referral,2025-11-11 12:00:00,false,
bm_tkt_0021805,bm_usr_005885,bm_evt_0023,standard,app,2026-03-19 12:00:00,true,2026-03-29 11:18:00
bm_tkt_0021806,bm_usr_005886,bm_evt_0021,free,web,2026-02-24 12:00:00,false,
bm_tkt_0021807,bm_usr_005886,bm_evt_0031,standard,app,2026-05-06 12:00:00,false,
bm_tkt_0021808,bm_usr_005887,bm_evt_0036,membership,box_office,2026-04-15 12:00:00,true,2026-04-20 12:14:00
bm_tkt_0021809,bm_usr_005887,bm_evt_0013,standard,app,2025-12-25 12:00:00,true,2026-01-03 11:21:00
bm_tkt_0021810,bm_usr_005887,bm_evt_0005,free,app,2026-07-06 12:00:00,true,2026-07-17 11:56:00
bm_tkt_0021811,bm_usr_005887,bm_evt_0026,membership,app,2026-04-25 12:00:00,true,2026-05-16 11:52:00
bm_tkt_0021812,bm_usr_005887,bm_evt_0012,membership,web,2026-04-19 12:00:00,true,2026-04-29 12:05:00
bm_tkt_0021813,bm_usr_005887,bm_evt_0050,membership,app,2025-12-21 12:00:00,true,2026-01-09 11:24:00
bm_tkt_0021814,bm_usr_005887,bm_evt_0035,membership,box_office,2025-09-17 12:00:00,true,2025-10-09 12:17:00
bm_tkt_0021815,bm_usr_005887,bm_evt_0055,standard,box_office,2026-06-12 12:00:00,true,2026-07-05 11:53:00
bm_tkt_0021816,bm_usr_005887,bm_evt_0035,membership,box_office,2026-05-04 12:00:00,true,2026-05-27 11:55:00
bm_tkt_0021817,bm_usr_005887,bm_evt_0050,membership,app,2026-03-02 12:00:00,true,2026-03-26 12:14:00
bm_tkt_0021818,bm_usr_005888,bm_evt_0029,standard,app,2026-02-25 12:00:00,true,2026-03-10 11:23:00
bm_tkt_0021819,bm_usr_005888,bm_evt_0006,standard,web,2026-07-22 12:00:00,true,2026-07-29 11:48:00
bm_tkt_0021820,bm_usr_005888,bm_evt_0041,free,app,2025-08-31 12:00:00,false,
bm_tkt_0021821,bm_usr_005888,bm_evt_0003,free,app,2026-01-31 12:00:00,true,2026-02-06 12:02:00
bm_tkt_0021822,bm_usr_005889,bm_evt_0047,free,app,2025-12-05 12:00:00,true,2025-12-14 11:47:00
bm_tkt_0021823,bm_usr_005889,bm_evt_0028,free,app,2026-07-12 12:00:00,true,2026-08-03 11:22:00
bm_tkt_0021824,bm_usr_005889,bm_evt_0005,standard,box_office,2026-06-30 12:00:00,true,2026-07-12 12:01:00
bm_tkt_0021825,bm_usr_005889,bm_evt_0048,membership,app,2025-07-27 12:00:00,false,
bm_tkt_0021826,bm_usr_005889,bm_evt_0006,membership,app,2026-07-20 12:00:00,true,2026-07-26 12:04:00
bm_tkt_0021827,bm_usr_005889,bm_evt_0038,membership,app,2026-05-07 12:00:00,true,2026-05-30 11:46:00
bm_tkt_0021828,bm_usr_005889,bm_evt_0049,membership,web,2026-02-01 12:00:00,true,2026-02-28 12:16:00
bm_tkt_0021829,bm_usr_005889,bm_evt_0006,free,box_office,2025-11-01 12:00:00,true,2025-11-22 11:43:00
bm_tkt_0021830,bm_usr_005889,bm_evt_0018,standard,box_office,2026-02-28 12:00:00,true,2026-03-12 12:15:00
bm_tkt_0021831,bm_usr_005890,bm_evt_0007,standard,app,2026-02-14 12:00:00,true,2026-02-28 11:33:00
bm_tkt_0021832,bm_usr_005890,bm_evt_0038,standard,app,2025-12-10 12:00:00,true,2026-01-08 11:52:00
bm_tkt_0021833,bm_usr_005890,bm_evt_0060,standard,referral,2026-05-04 12:00:00,true,2026-05-25 12:05:00
bm_tkt_0021834,bm_usr_005890,bm_evt_0028,standard,referral,2026-04-30 12:00:00,true,2026-05-10 11:20:00
bm_tkt_0021835,bm_usr_005890,bm_evt_0003,membership,web,2025-11-10 12:00:00,false,
bm_tkt_0021836,bm_usr_005890,bm_evt_0029,membership,referral,2026-04-26 12:00:00,true,2026-05-03 12:16:00
bm_tkt_0021837,bm_usr_005890,bm_evt_0023,membership,app,2026-05-16 12:00:00,true,2026-05-24 11:29:00
bm_tkt_0021838,bm_usr_005890,bm_evt_0059,membership,box_office,2026-01-18 12:00:00,true,2026-02-03 11:31:00
bm_tkt_0021839,bm_usr_005890,bm_evt_0036,standard,app,2026-01-30 12:00:00,true,2026-01-31 11:46:00
bm_tkt_0021840,bm_usr_005890,bm_evt_0001,standard,app,2026-06-04 12:00:00,true,2026-06-23 12:06:00
bm_tkt_0021841,bm_usr_005891,bm_evt_0054,standard,app,2025-12-30 12:00:00,false,
bm_tkt_0021842,bm_usr_005891,bm_evt_0034,standard,box_office,2026-03-08 12:00:00,true,2026-03-20 11:33:00
bm_tkt_0021843,bm_usr_005891,bm_evt_0015,standard,referral,2026-02-28 12:00:00,false,
bm_tkt_0021844,bm_usr_005892,bm_evt_0042,standard,app,2026-07-02 12:00:00,true,2026-07-11 11:26:00
bm_tkt_0021845,bm_usr_005892,bm_evt_0049,free,app,2026-01-06 12:00:00,true,2026-01-31 11:27:00
bm_tkt_0021846,bm_usr_005892,bm_evt_0001,standard,box_office,2026-01-22 12:00:00,true,2026-02-08 12:12:00
bm_tkt_0021847,bm_usr_005893,bm_evt_0013,standard,referral,2026-05-10 12:00:00,true,2026-05-30 11:43:00
bm_tkt_0021848,bm_usr_005893,bm_evt_0030,standard,app,2025-12-04 12:00:00,true,2025-12-27 11:53:00
bm_tkt_0021849,bm_usr_005893,bm_evt_0008,free,web,2026-02-04 12:00:00,false,
bm_tkt_0021850,bm_usr_005893,bm_evt_0010,standard,app,2026-01-23 12:00:00,true,2026-02-16 12:20:00
bm_tkt_0021851,bm_usr_005894,bm_evt_0013,free,app,2026-07-10 12:00:00,false,
bm_tkt_0021852,bm_usr_005894,bm_evt_0035,standard,app,2026-01-25 12:00:00,true,2026-02-13 11:47:00
bm_tkt_0021853,bm_usr_005895,bm_evt_0053,standard,web,2025-12-23 12:00:00,true,2026-01-01 11:43:00
bm_tkt_0021854,bm_usr_005895,bm_evt_0050,standard,referral,2025-10-14 12:00:00,true,2025-10-22 12:04:00
bm_tkt_0021855,bm_usr_005895,bm_evt_0001,standard,app,2026-01-03 12:00:00,true,2026-01-29 11:17:00
bm_tkt_0021856,bm_usr_005896,bm_evt_0027,standard,web,2025-09-18 12:00:00,true,2025-10-02 11:55:00
bm_tkt_0021857,bm_usr_005896,bm_evt_0037,standard,web,2025-10-10 12:00:00,false,
bm_tkt_0021858,bm_usr_005897,bm_evt_0046,standard,app,2025-12-31 12:00:00,true,2026-01-08 12:17:00
bm_tkt_0021859,bm_usr_005897,bm_evt_0051,standard,app,2025-11-28 12:00:00,false,
bm_tkt_0021860,bm_usr_005898,bm_evt_0001,free,app,2025-11-06 12:00:00,false,
bm_tkt_0021861,bm_usr_005898,bm_evt_0026,standard,app,2026-05-22 12:00:00,false,
bm_tkt_0021862,bm_usr_005899,bm_evt_0012,free,referral,2026-04-06 12:00:00,false,
bm_tkt_0021863,bm_usr_005899,bm_evt_0055,standard,web,2026-05-25 12:00:00,false,
bm_tkt_0021864,bm_usr_005900,bm_evt_0006,standard,box_office,2025-09-29 12:00:00,true,2025-10-18 11:21:00
bm_tkt_0021865,bm_usr_005900,bm_evt_0050,free,box_office,2025-08-22 12:00:00,true,2025-09-10 11:31:00
bm_tkt_0021866,bm_usr_005900,bm_evt_0013,standard,app,2025-10-05 12:00:00,true,2025-10-12 12:10:00
bm_tkt_0021867,bm_usr_005901,bm_evt_0039,membership,referral,2026-02-21 12:00:00,true,2026-02-25 11:37:00
bm_tkt_0021868,bm_usr_005901,bm_evt_0001,membership,referral,2026-04-08 12:00:00,true,2026-05-06 11:45:00
bm_tkt_0021869,bm_usr_005901,bm_evt_0012,standard,referral,2026-01-28 12:00:00,true,2026-02-01 11:27:00
bm_tkt_0021870,bm_usr_005901,bm_evt_0058,standard,app,2026-01-23 12:00:00,true,2026-02-20 11:52:00
bm_tkt_0021871,bm_usr_005901,bm_evt_0031,standard,app,2026-06-20 12:00:00,true,2026-07-05 11:59:00
bm_tkt_0021872,bm_usr_005901,bm_evt_0028,membership,box_office,2026-03-22 12:00:00,true,2026-04-21 12:20:00
bm_tkt_0021873,bm_usr_005901,bm_evt_0029,standard,referral,2026-05-12 12:00:00,true,2026-05-31 11:27:00
bm_tkt_0021874,bm_usr_005901,bm_evt_0031,membership,app,2026-05-04 12:00:00,true,2026-05-05 11:29:00
bm_tkt_0021875,bm_usr_005902,bm_evt_0005,standard,web,2026-04-12 12:00:00,true,2026-04-23 11:19:00
bm_tkt_0021876,bm_usr_005902,bm_evt_0028,membership,referral,2025-12-01 12:00:00,true,2025-12-24 11:45:00
bm_tkt_0021877,bm_usr_005902,bm_evt_0022,membership,app,2026-07-14 12:00:00,true,2026-07-15 11:53:00
bm_tkt_0021878,bm_usr_005902,bm_evt_0035,free,referral,2026-01-16 12:00:00,true,2026-02-05 12:13:00
bm_tkt_0021879,bm_usr_005902,bm_evt_0052,membership,app,2025-12-26 12:00:00,true,2026-01-21 11:47:00
bm_tkt_0021880,bm_usr_005902,bm_evt_0052,membership,app,2026-05-29 12:00:00,true,2026-06-02 12:07:00
bm_tkt_0021881,bm_usr_005902,bm_evt_0026,membership,app,2026-04-25 12:00:00,true,2026-05-23 11:51:00
bm_tkt_0021882,bm_usr_005902,bm_evt_0044,membership,referral,2025-12-11 12:00:00,false,
bm_tkt_0021883,bm_usr_005902,bm_evt_0058,membership,web,2026-02-12 12:00:00,true,2026-02-26 11:15:00
bm_tkt_0021884,bm_usr_005903,bm_evt_0041,standard,app,2026-02-05 12:00:00,false,
bm_tkt_0021885,bm_usr_005903,bm_evt_0033,standard,app,2026-01-17 12:00:00,true,2026-02-01 12:02:00
bm_tkt_0021886,bm_usr_005904,bm_evt_0051,free,web,2026-03-19 12:00:00,true,2026-04-07 11:33:00
bm_tkt_0021887,bm_usr_005904,bm_evt_0005,free,web,2026-07-27 12:00:00,true,2026-08-26 11:51:00
bm_tkt_0021888,bm_usr_005905,bm_evt_0007,free,web,2026-03-03 12:00:00,false,
bm_tkt_0021889,bm_usr_005905,bm_evt_0011,free,app,2026-03-29 12:00:00,true,2026-04-22 11:54:00
bm_tkt_0021890,bm_usr_005905,bm_evt_0035,standard,box_office,2026-03-02 12:00:00,true,2026-03-25 11:59:00
bm_tkt_0021891,bm_usr_005906,bm_evt_0036,standard,referral,2026-05-05 12:00:00,false,
bm_tkt_0021892,bm_usr_005906,bm_evt_0006,free,app,2026-04-07 12:00:00,true,2026-04-27 11:23:00
bm_tkt_0021893,bm_usr_005906,bm_evt_0024,standard,web,2025-09-19 12:00:00,true,2025-09-20 11:54:00
bm_tkt_0021894,bm_usr_005907,bm_evt_0009,standard,referral,2026-05-29 12:00:00,true,2026-05-30 11:29:00
bm_tkt_0021895,bm_usr_005907,bm_evt_0045,standard,referral,2026-04-15 12:00:00,true,2026-05-06 11:43:00
bm_tkt_0021896,bm_usr_005908,bm_evt_0020,standard,web,2026-05-18 12:00:00,true,2026-06-09 11:28:00
bm_tkt_0021897,bm_usr_005908,bm_evt_0019,standard,box_office,2026-02-04 12:00:00,true,2026-02-08 11:34:00
bm_tkt_0021898,bm_usr_005909,bm_evt_0040,free,web,2026-03-18 12:00:00,true,2026-04-07 11:38:00
bm_tkt_0021899,bm_usr_005909,bm_evt_0040,standard,app,2026-03-04 12:00:00,true,2026-03-28 11:21:00
bm_tkt_0021900,bm_usr_005910,bm_evt_0014,membership,referral,2026-06-12 12:00:00,true,2026-07-12 11:43:00
bm_tkt_0021901,bm_usr_005910,bm_evt_0048,membership,box_office,2025-12-25 12:00:00,true,2026-01-02 12:09:00
bm_tkt_0021902,bm_usr_005910,bm_evt_0030,membership,web,2026-03-06 12:00:00,true,2026-03-25 11:25:00
bm_tkt_0021903,bm_usr_005910,bm_evt_0042,membership,referral,2025-08-06 12:00:00,false,
bm_tkt_0021904,bm_usr_005910,bm_evt_0053,standard,web,2025-12-08 12:00:00,true,2025-12-20 11:35:00
bm_tkt_0021905,bm_usr_005910,bm_evt_0028,standard,web,2025-11-15 12:00:00,true,2025-12-12 12:12:00
bm_tkt_0021906,bm_usr_005910,bm_evt_0055,standard,referral,2025-11-09 12:00:00,true,2025-12-08 11:26:00
bm_tkt_0021907,bm_usr_005910,bm_evt_0035,membership,web,2026-03-13 12:00:00,true,2026-03-21 11:51:00
bm_tkt_0021908,bm_usr_005911,bm_evt_0005,membership,web,2026-06-30 12:00:00,true,2026-07-02 11:54:00
bm_tkt_0021909,bm_usr_005911,bm_evt_0059,membership,referral,2025-12-25 12:00:00,true,2025-12-30 12:08:00
bm_tkt_0021910,bm_usr_005911,bm_evt_0014,standard,box_office,2026-01-14 12:00:00,true,2026-01-17 12:16:00
bm_tkt_0021911,bm_usr_005911,bm_evt_0002,membership,box_office,2026-05-31 12:00:00,true,2026-06-07 12:16:00
bm_tkt_0021912,bm_usr_005911,bm_evt_0037,membership,box_office,2026-06-17 12:00:00,true,2026-06-19 11:34:00
bm_tkt_0021913,bm_usr_005911,bm_evt_0025,membership,box_office,2025-12-18 12:00:00,true,2025-12-28 11:24:00
bm_tkt_0021914,bm_usr_005911,bm_evt_0019,standard,box_office,2026-04-02 12:00:00,true,2026-05-02 11:33:00
bm_tkt_0021915,bm_usr_005911,bm_evt_0053,membership,app,2026-06-02 12:00:00,true,2026-06-08 11:15:00
bm_tkt_0021916,bm_usr_005911,bm_evt_0051,membership,referral,2026-07-02 12:00:00,false,
bm_tkt_0021917,bm_usr_005911,bm_evt_0057,membership,web,2026-01-26 12:00:00,true,2026-02-22 11:23:00
bm_tkt_0021918,bm_usr_005911,bm_evt_0028,membership,app,2025-12-20 12:00:00,true,2026-01-18 12:17:00
bm_tkt_0021919,bm_usr_005911,bm_evt_0041,free,box_office,2026-05-15 12:00:00,true,2026-06-01 12:01:00
bm_tkt_0021920,bm_usr_005912,bm_evt_0031,membership,referral,2025-10-10 12:00:00,true,2025-10-17 11:46:00
bm_tkt_0021921,bm_usr_005912,bm_evt_0009,standard,referral,2025-08-10 12:00:00,false,
