ticket_id,sale_id,event_id,ticket_type,price,checked_in,checked_in_at
ft_tkt_0011951,ft_sal_006361,ft_evt_0033,Preferencial,104000,,
ft_tkt_0011952,ft_sal_006361,ft_evt_0033,Preferencial,104000,,
ft_tkt_0011953,ft_sal_006362,ft_evt_0033,General,59000,,
ft_tkt_0011954,ft_sal_006362,ft_evt_0033,General,59000,,
ft_tkt_0011955,ft_sal_006363,ft_evt_0033,VIP,137000,,
ft_tkt_0011956,ft_sal_006364,ft_evt_0033,General,40000,,
ft_tkt_0011957,ft_sal_006365,ft_evt_0033,Cortesía,0,,
ft_tkt_0011958,ft_sal_006366,ft_evt_0033,General,66000,,
ft_tkt_0011959,ft_sal_006366,ft_evt_0033,General,66000,,
ft_tkt_0011960,ft_sal_006366,ft_evt_0033,General,66000,,
ft_tkt_0011961,ft_sal_006367,ft_evt_0033,Cortesía,0,,
ft_tkt_0011962,ft_sal_006368,ft_evt_0033,Preferencial,101000,,
ft_tkt_0011963,ft_sal_006368,ft_evt_0033,Preferencial,101000,,
ft_tkt_0011964,ft_sal_006368,ft_evt_0033,Preferencial,101000,,
ft_tkt_0011965,ft_sal_006369,ft_evt_0033,General,61000,,
ft_tkt_0011966,ft_sal_006370,ft_evt_0033,General,47000,,
ft_tkt_0011967,ft_sal_006371,ft_evt_0033,General,60000,,
ft_tkt_0011968,ft_sal_006372,ft_evt_0033,Preferencial,94000,,
ft_tkt_0011969,ft_sal_006373,ft_evt_0033,General,45000,,
ft_tkt_0011970,ft_sal_006374,ft_evt_0033,General,59000,,
ft_tkt_0011971,ft_sal_006375,ft_evt_0033,Preferencial,97000,,
ft_tkt_0011972,ft_sal_006376,ft_evt_0033,General,44000,,
ft_tkt_0011973,ft_sal_006377,ft_evt_0033,General,43000,,
ft_tkt_0011974,ft_sal_006378,ft_evt_0033,General,45000,,
ft_tkt_0011975,ft_sal_006378,ft_evt_0033,General,45000,,
ft_tkt_0011976,ft_sal_006379,ft_evt_0033,Preferencial,96000,,
ft_tkt_0011977,ft_sal_006380,ft_evt_0033,General,64000,,
ft_tkt_0011978,ft_sal_006381,ft_evt_0033,General,54000,,
ft_tkt_0011979,ft_sal_006381,ft_evt_0033,General,54000,,
ft_tkt_0011980,ft_sal_006381,ft_evt_0033,General,54000,,
ft_tkt_0011981,ft_sal_006382,ft_evt_0033,General,46000,,
ft_tkt_0011982,ft_sal_006382,ft_evt_0033,General,46000,,
ft_tkt_0011983,ft_sal_006383,ft_evt_0033,General,45000,,
ft_tkt_0011984,ft_sal_006383,ft_evt_0033,General,45000,,
ft_tkt_0011985,ft_sal_006384,ft_evt_0033,General,48000,,
ft_tkt_0011986,ft_sal_006385,ft_evt_0033,Cortesía,0,,
ft_tkt_0011987,ft_sal_006385,ft_evt_0033,Cortesía,0,,
ft_tkt_0011988,ft_sal_006385,ft_evt_0033,Cortesía,0,,
ft_tkt_0011989,ft_sal_006386,ft_evt_0033,General,68000,,
ft_tkt_0011990,ft_sal_006386,ft_evt_0033,General,68000,,
ft_tkt_0011991,ft_sal_006386,ft_evt_0033,General,68000,,
ft_tkt_0011992,ft_sal_006386,ft_evt_0033,General,68000,,
ft_tkt_0011993,ft_sal_006387,ft_evt_0033,General,62000,,
ft_tkt_0011994,ft_sal_006388,ft_evt_0033,General,45000,,
ft_tkt_0011995,ft_sal_006388,ft_evt_0033,General,45000,,
ft_tkt_0011996,ft_sal_006388,ft_evt_0033,General,45000,,
ft_tkt_0011997,ft_sal_006389,ft_evt_0033,Preferencial,89000,,
ft_tkt_0011998,ft_sal_006389,ft_evt_0033,Preferencial,89000,,
ft_tkt_0011999,ft_sal_006390,ft_evt_0033,General,42000,,
ft_tkt_0012000,ft_sal_006391,ft_evt_0033,General,57000,,
ft_tkt_0012001,ft_sal_006391,ft_evt_0033,General,57000,,
ft_tkt_0012002,ft_sal_006391,ft_evt_0033,General,57000,,
ft_tkt_0012003,ft_sal_006392,ft_evt_0033,General,45000,,
ft_tkt_0012004,ft_sal_006393,ft_evt_0033,General,62000,,
ft_tkt_0012005,ft_sal_006393,ft_evt_0033,General,62000,,
ft_tkt_0012006,ft_sal_006394,ft_evt_0033,General,56000,,
ft_tkt_0012007,ft_sal_006395,ft_evt_0033,General,43000,,
ft_tkt_0012008,ft_sal_006395,ft_evt_0033,General,43000,,
ft_tkt_0012009,ft_sal_006396,ft_evt_0033,General,57000,,
ft_tkt_0012010,ft_sal_006397,ft_evt_0033,VIP,144000,,
ft_tkt_0012011,ft_sal_006398,ft_evt_0033,Preferencial,94000,,
ft_tkt_0012012,ft_sal_006399,ft_evt_0033,Preferencial,98000,,
ft_tkt_0012013,ft_sal_006400,ft_evt_0033,General,46000,,
ft_tkt_0012014,ft_sal_006400,ft_evt_0033,General,46000,,
ft_tkt_0012015,ft_sal_006401,ft_evt_0033,Preferencial,90000,,
ft_tkt_0012016,ft_sal_006401,ft_evt_0033,Preferencial,90000,,
ft_tkt_0012017,ft_sal_006402,ft_evt_0033,General,44000,,
ft_tkt_0012018,ft_sal_006402,ft_evt_0033,General,44000,,
ft_tkt_0012019,ft_sal_006402,ft_evt_0033,General,44000,,
ft_tkt_0012020,ft_sal_006403,ft_evt_0033,General,41000,,
ft_tkt_0012021,ft_sal_006403,ft_evt_0033,General,41000,,
ft_tkt_0012022,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012023,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012024,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012025,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012026,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012027,ft_sal_006404,ft_evt_0033,Preferencial,89000,,
ft_tkt_0012028,ft_sal_006405,ft_evt_0033,General,59000,,
ft_tkt_0012029,ft_sal_006405,ft_evt_0033,General,59000,,
ft_tkt_0012030,ft_sal_006406,ft_evt_0033,General,61000,,
ft_tkt_0012031,ft_sal_006407,ft_evt_0033,General,58000,,
ft_tkt_0012032,ft_sal_006408,ft_evt_0033,VIP,126000,,
ft_tkt_0012033,ft_sal_006408,ft_evt_0033,VIP,126000,,
ft_tkt_0012034,ft_sal_006409,ft_evt_0033,Cortesía,0,,
ft_tkt_0012035,ft_sal_006409,ft_evt_0033,Cortesía,0,,
ft_tkt_0012036,ft_sal_006410,ft_evt_0033,General,60000,,
ft_tkt_0012037,ft_sal_006411,ft_evt_0033,General,45000,,
ft_tkt_0012038,ft_sal_006411,ft_evt_0033,General,45000,,
ft_tkt_0012039,ft_sal_006412,ft_evt_0033,Cortesía,0,,
ft_tkt_0012040,ft_sal_006413,ft_evt_0033,General,42000,,
ft_tkt_0012041,ft_sal_006413,ft_evt_0033,General,42000,,
ft_tkt_0012042,ft_sal_006413,ft_evt_0033,General,42000,,
ft_tkt_0012043,ft_sal_006413,ft_evt_0033,General,42000,,
ft_tkt_0012044,ft_sal_006414,ft_evt_0033,Cortesía,0,,
ft_tkt_0012045,ft_sal_006414,ft_evt_0033,Cortesía,0,,
ft_tkt_0012046,ft_sal_006415,ft_evt_0033,General,59000,,
ft_tkt_0012047,ft_sal_006415,ft_evt_0033,General,59000,,
ft_tkt_0012048,ft_sal_006416,ft_evt_0033,General,48000,,
ft_tkt_0012049,ft_sal_006416,ft_evt_0033,General,48000,,
ft_tkt_0012050,ft_sal_006416,ft_evt_0033,General,48000,,
ft_tkt_0012051,ft_sal_006417,ft_evt_0033,General,42000,,
ft_tkt_0012052,ft_sal_006418,ft_evt_0033,General,63000,,
ft_tkt_0012053,ft_sal_006419,ft_evt_0033,General,45000,,
ft_tkt_0012054,ft_sal_006420,ft_evt_0033,General,44000,,
ft_tkt_0012055,ft_sal_006420,ft_evt_0033,General,44000,,
ft_tkt_0012056,ft_sal_006420,ft_evt_0033,General,44000,,
ft_tkt_0012057,ft_sal_006420,ft_evt_0033,General,44000,,
ft_tkt_0012058,ft_sal_006421,ft_evt_0033,Preferencial,97000,,
ft_tkt_0012059,ft_sal_006421,ft_evt_0033,Preferencial,97000,,
ft_tkt_0012060,ft_sal_006421,ft_evt_0033,Preferencial,97000,,
ft_tkt_0012061,ft_sal_006422,ft_evt_0033,Preferencial,99000,,
ft_tkt_0012062,ft_sal_006423,ft_evt_0033,General,61000,,
ft_tkt_0012063,ft_sal_006424,ft_evt_0033,Preferencial,99000,,
ft_tkt_0012064,ft_sal_006425,ft_evt_0033,General,44000,,
ft_tkt_0012065,ft_sal_006426,ft_evt_0033,VIP,149000,,
ft_tkt_0012066,ft_sal_006426,ft_evt_0033,VIP,149000,,
ft_tkt_0012067,ft_sal_006427,ft_evt_0033,Preferencial,95000,,
ft_tkt_0012068,ft_sal_006428,ft_evt_0024,General,48000,,
ft_tkt_0012069,ft_sal_006428,ft_evt_0024,General,48000,,
ft_tkt_0012070,ft_sal_006428,ft_evt_0024,General,48000,,
ft_tkt_0012071,ft_sal_006428,ft_evt_0024,General,48000,,
ft_tkt_0012072,ft_sal_006429,ft_evt_0024,VIP,152000,,
ft_tkt_0012073,ft_sal_006430,ft_evt_0024,General,55000,,
ft_tkt_0012074,ft_sal_006430,ft_evt_0024,General,55000,,
ft_tkt_0012075,ft_sal_006430,ft_evt_0024,General,55000,,
ft_tkt_0012076,ft_sal_006430,ft_evt_0024,General,55000,,
ft_tkt_0012077,ft_sal_006431,ft_evt_0024,General,54000,,
ft_tkt_0012078,ft_sal_006431,ft_evt_0024,General,54000,,
ft_tkt_0012079,ft_sal_006432,ft_evt_0024,VIP,149000,,
ft_tkt_0012080,ft_sal_006432,ft_evt_0024,VIP,149000,,
ft_tkt_0012081,ft_sal_006433,ft_evt_0024,VIP,146000,,
ft_tkt_0012082,ft_sal_006433,ft_evt_0024,VIP,146000,,
ft_tkt_0012083,ft_sal_006433,ft_evt_0024,VIP,146000,,
ft_tkt_0012084,ft_sal_006434,ft_evt_0024,General,43000,,
ft_tkt_0012085,ft_sal_006434,ft_evt_0024,General,43000,,
ft_tkt_0012086,ft_sal_006434,ft_evt_0024,General,43000,,
ft_tkt_0012087,ft_sal_006435,ft_evt_0024,VIP,145000,,
ft_tkt_0012088,ft_sal_006435,ft_evt_0024,VIP,145000,,
ft_tkt_0012089,ft_sal_006436,ft_evt_0024,General,60000,,
ft_tkt_0012090,ft_sal_006437,ft_evt_0024,General,61000,,
ft_tkt_0012091,ft_sal_006438,ft_evt_0024,Cortesía,0,,
ft_tkt_0012092,ft_sal_006438,ft_evt_0024,Cortesía,0,,
ft_tkt_0012093,ft_sal_006438,ft_evt_0024,Cortesía,0,,
ft_tkt_0012094,ft_sal_006439,ft_evt_0024,General,46000,,
ft_tkt_0012095,ft_sal_006439,ft_evt_0024,General,46000,,
ft_tkt_0012096,ft_sal_006440,ft_evt_0024,General,45000,,
ft_tkt_0012097,ft_sal_006441,ft_evt_0024,Preferencial,99000,,
ft_tkt_0012098,ft_sal_006442,ft_evt_0024,General,48000,,
ft_tkt_0012099,ft_sal_006443,ft_evt_0024,General,46000,,
ft_tkt_0012100,ft_sal_006443,ft_evt_0024,General,46000,,
ft_tkt_0012101,ft_sal_006444,ft_evt_0024,General,64000,,
ft_tkt_0012102,ft_sal_006445,ft_evt_0024,General,45000,,
ft_tkt_0012103,ft_sal_006446,ft_evt_0024,Preferencial,94000,,
ft_tkt_0012104,ft_sal_006446,ft_evt_0024,Preferencial,94000,,
ft_tkt_0012105,ft_sal_006447,ft_evt_0024,General,62000,,
ft_tkt_0012106,ft_sal_006448,ft_evt_0024,Cortesía,0,,
ft_tkt_0012107,ft_sal_006448,ft_evt_0024,Cortesía,0,,
ft_tkt_0012108,ft_sal_006448,ft_evt_0024,Cortesía,0,,
ft_tkt_0012109,ft_sal_006448,ft_evt_0024,Cortesía,0,,
ft_tkt_0012110,ft_sal_006449,ft_evt_0024,Preferencial,99000,,
ft_tkt_0012111,ft_sal_006449,ft_evt_0024,Preferencial,99000,,
ft_tkt_0012112,ft_sal_006449,ft_evt_0024,Preferencial,99000,,
ft_tkt_0012113,ft_sal_006450,ft_evt_0024,General,47000,,
ft_tkt_0012114,ft_sal_006451,ft_evt_0024,General,42000,,
ft_tkt_0012115,ft_sal_006451,ft_evt_0024,General,42000,,
ft_tkt_0012116,ft_sal_006452,ft_evt_0024,General,43000,,
ft_tkt_0012117,ft_sal_006452,ft_evt_0024,General,43000,,
ft_tkt_0012118,ft_sal_006452,ft_evt_0024,General,43000,,
ft_tkt_0012119,ft_sal_006453,ft_evt_0024,General,44000,,
ft_tkt_0012120,ft_sal_006453,ft_evt_0024,General,44000,,
ft_tkt_0012121,ft_sal_006454,ft_evt_0024,Preferencial,96000,,
ft_tkt_0012122,ft_sal_006455,ft_evt_0024,General,61000,,
ft_tkt_0012123,ft_sal_006455,ft_evt_0024,General,61000,,
ft_tkt_0012124,ft_sal_006455,ft_evt_0024,General,61000,,
ft_tkt_0012125,ft_sal_006456,ft_evt_0024,General,62000,,
ft_tkt_0012126,ft_sal_006456,ft_evt_0024,General,62000,,
ft_tkt_0012127,ft_sal_006457,ft_evt_0024,General,48000,,
ft_tkt_0012128,ft_sal_006458,ft_evt_0024,General,44000,,
ft_tkt_0012129,ft_sal_006459,ft_evt_0007,General,40000,,
ft_tkt_0012130,ft_sal_006460,ft_evt_0007,General,41000,,
ft_tkt_0012131,ft_sal_006461,ft_evt_0007,Preferencial,97000,,
ft_tkt_0012132,ft_sal_006461,ft_evt_0007,Preferencial,97000,,
ft_tkt_0012133,ft_sal_006462,ft_evt_0007,Preferencial,88000,,
ft_tkt_0012134,ft_sal_006462,ft_evt_0007,Preferencial,88000,,
ft_tkt_0012135,ft_sal_006463,ft_evt_0007,Preferencial,92000,,
ft_tkt_0012136,ft_sal_006464,ft_evt_0007,Preferencial,93000,,
ft_tkt_0012137,ft_sal_006465,ft_evt_0007,General,65000,,
ft_tkt_0012138,ft_sal_006466,ft_evt_0007,General,48000,,
ft_tkt_0012139,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012140,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012141,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012142,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012143,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012144,ft_sal_006467,ft_evt_0007,General,59000,,
ft_tkt_0012145,ft_sal_006468,ft_evt_0007,VIP,137000,,
ft_tkt_0012146,ft_sal_006468,ft_evt_0007,VIP,137000,,
ft_tkt_0012147,ft_sal_006469,ft_evt_0007,Cortesía,0,,
ft_tkt_0012148,ft_sal_006470,ft_evt_0007,Preferencial,97000,,
ft_tkt_0012149,ft_sal_006471,ft_evt_0007,General,45000,,
ft_tkt_0012150,ft_sal_006471,ft_evt_0007,General,45000,,
ft_tkt_0012151,ft_sal_006471,ft_evt_0007,General,45000,,
ft_tkt_0012152,ft_sal_006472,ft_evt_0007,General,49000,,
ft_tkt_0012153,ft_sal_006472,ft_evt_0007,General,49000,,
ft_tkt_0012154,ft_sal_006473,ft_evt_0007,General,46000,,
ft_tkt_0012155,ft_sal_006474,ft_evt_0007,Preferencial,106000,,
ft_tkt_0012156,ft_sal_006474,ft_evt_0007,Preferencial,106000,,
ft_tkt_0012157,ft_sal_006474,ft_evt_0007,Preferencial,106000,,
ft_tkt_0012158,ft_sal_006474,ft_evt_0007,Preferencial,106000,,
ft_tkt_0012159,ft_sal_006475,ft_evt_0007,General,44000,,
ft_tkt_0012160,ft_sal_006475,ft_evt_0007,General,44000,,
ft_tkt_0012161,ft_sal_006476,ft_evt_0007,General,64000,,
ft_tkt_0012162,ft_sal_006476,ft_evt_0007,General,64000,,
ft_tkt_0012163,ft_sal_006477,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012164,ft_sal_006477,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012165,ft_sal_006477,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012166,ft_sal_006477,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012167,ft_sal_006478,ft_evt_0007,Preferencial,94000,,
ft_tkt_0012168,ft_sal_006478,ft_evt_0007,Preferencial,94000,,
ft_tkt_0012169,ft_sal_006479,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012170,ft_sal_006479,ft_evt_0007,Preferencial,91000,,
ft_tkt_0012171,ft_sal_006480,ft_evt_0007,General,44000,,
ft_tkt_0012172,ft_sal_006480,ft_evt_0007,General,44000,,
ft_tkt_0012173,ft_sal_006480,ft_evt_0007,General,44000,,
ft_tkt_0012174,ft_sal_006480,ft_evt_0007,General,44000,,
ft_tkt_0012175,ft_sal_006481,ft_evt_0007,General,44000,,
ft_tkt_0012176,ft_sal_006482,ft_evt_0007,Preferencial,87000,,
ft_tkt_0012177,ft_sal_006482,ft_evt_0007,Preferencial,87000,,
ft_tkt_0012178,ft_sal_006482,ft_evt_0007,Preferencial,87000,,
ft_tkt_0012179,ft_sal_006482,ft_evt_0007,Preferencial,87000,,
ft_tkt_0012180,ft_sal_006483,ft_evt_0007,Preferencial,95000,,
ft_tkt_0012181,ft_sal_006484,ft_evt_0007,Preferencial,90000,,
ft_tkt_0012182,ft_sal_006484,ft_evt_0007,Preferencial,90000,,
ft_tkt_0012183,ft_sal_006485,ft_evt_0007,General,48000,,
ft_tkt_0012184,ft_sal_006485,ft_evt_0007,General,48000,,
ft_tkt_0012185,ft_sal_006485,ft_evt_0007,General,48000,,
ft_tkt_0012186,ft_sal_006485,ft_evt_0007,General,48000,,
ft_tkt_0012187,ft_sal_006486,ft_evt_0007,General,60000,,
ft_tkt_0012188,ft_sal_006487,ft_evt_0007,Preferencial,94000,,
ft_tkt_0012189,ft_sal_006488,ft_evt_0007,General,61000,,
ft_tkt_0012190,ft_sal_006489,ft_evt_0007,Preferencial,90000,,
ft_tkt_0012191,ft_sal_006490,ft_evt_0007,Cortesía,0,,
ft_tkt_0012192,ft_sal_006491,ft_evt_0007,General,59000,,
ft_tkt_0012193,ft_sal_006492,ft_evt_0007,General,48000,,
ft_tkt_0012194,ft_sal_006492,ft_evt_0007,General,48000,,
ft_tkt_0012195,ft_sal_006492,ft_evt_0007,General,48000,,
ft_tkt_0012196,ft_sal_006493,ft_evt_0007,VIP,150000,,
ft_tkt_0012197,ft_sal_006493,ft_evt_0007,VIP,150000,,
ft_tkt_0012198,ft_sal_006494,ft_evt_0007,General,59000,,
ft_tkt_0012199,ft_sal_006495,ft_evt_0007,General,48000,,
ft_tkt_0012200,ft_sal_006496,ft_evt_0007,General,42000,,
ft_tkt_0012201,ft_sal_006497,ft_evt_0007,Preferencial,98000,,
ft_tkt_0012202,ft_sal_006497,ft_evt_0007,Preferencial,98000,,
ft_tkt_0012203,ft_sal_006498,ft_evt_0007,General,66000,,
ft_tkt_0012204,ft_sal_006498,ft_evt_0007,General,66000,,
ft_tkt_0012205,ft_sal_006499,ft_evt_0007,General,64000,,
ft_tkt_0012206,ft_sal_006499,ft_evt_0007,General,64000,,
ft_tkt_0012207,ft_sal_006500,ft_evt_0007,General,46000,,
ft_tkt_0012208,ft_sal_006501,ft_evt_0007,Preferencial,95000,,
ft_tkt_0012209,ft_sal_006501,ft_evt_0007,Preferencial,95000,,
ft_tkt_0012210,ft_sal_006501,ft_evt_0007,Preferencial,95000,,
ft_tkt_0012211,ft_sal_006501,ft_evt_0007,Preferencial,95000,,
ft_tkt_0012212,ft_sal_006502,ft_evt_0007,General,44000,,
ft_tkt_0012213,ft_sal_006502,ft_evt_0007,General,44000,,
ft_tkt_0012214,ft_sal_006503,ft_evt_0007,Cortesía,0,,
ft_tkt_0012215,ft_sal_006503,ft_evt_0007,Cortesía,0,,
ft_tkt_0012216,ft_sal_006503,ft_evt_0007,Cortesía,0,,
ft_tkt_0012217,ft_sal_006504,ft_evt_0007,Cortesía,0,,
ft_tkt_0012218,ft_sal_006505,ft_evt_0007,General,45000,,
ft_tkt_0012219,ft_sal_006505,ft_evt_0007,General,45000,,
ft_tkt_0012220,ft_sal_006505,ft_evt_0007,General,45000,,
ft_tkt_0012221,ft_sal_006505,ft_evt_0007,General,45000,,
ft_tkt_0012222,ft_sal_006506,ft_evt_0007,VIP,143000,,
ft_tkt_0012223,ft_sal_006506,ft_evt_0007,VIP,143000,,
ft_tkt_0012224,ft_sal_006506,ft_evt_0007,VIP,143000,,
ft_tkt_0012225,ft_sal_006506,ft_evt_0007,VIP,143000,,
ft_tkt_0012226,ft_sal_006507,ft_evt_0007,General,50000,,
ft_tkt_0012227,ft_sal_006508,ft_evt_0007,General,45000,,
ft_tkt_0012228,ft_sal_006509,ft_evt_0007,General,45000,,
ft_tkt_0012229,ft_sal_006509,ft_evt_0007,General,45000,,
ft_tkt_0012230,ft_sal_006509,ft_evt_0007,General,45000,,
ft_tkt_0012231,ft_sal_006509,ft_evt_0007,General,45000,,
ft_tkt_0012232,ft_sal_006510,ft_evt_0007,General,42000,,
ft_tkt_0012233,ft_sal_006511,ft_evt_0007,Cortesía,0,,
ft_tkt_0012234,ft_sal_006511,ft_evt_0007,Cortesía,0,,
ft_tkt_0012235,ft_sal_006512,ft_evt_0007,General,59000,,
ft_tkt_0012236,ft_sal_006513,ft_evt_0007,Preferencial,98000,,
ft_tkt_0012237,ft_sal_006514,ft_evt_0007,General,64000,,
ft_tkt_0012238,ft_sal_006514,ft_evt_0007,General,64000,,
ft_tkt_0012239,ft_sal_006515,ft_evt_0007,General,55000,,
ft_tkt_0012240,ft_sal_006516,ft_evt_0007,General,61000,,
ft_tkt_0012241,ft_sal_006516,ft_evt_0007,General,61000,,
ft_tkt_0012242,ft_sal_006517,ft_evt_0007,VIP,135000,,
ft_tkt_0012243,ft_sal_006518,ft_evt_0007,General,47000,,
ft_tkt_0012244,ft_sal_006518,ft_evt_0007,General,47000,,
ft_tkt_0012245,ft_sal_006519,ft_evt_0007,Cortesía,0,,
ft_tkt_0012246,ft_sal_006519,ft_evt_0007,Cortesía,0,,
ft_tkt_0012247,ft_sal_006519,ft_evt_0007,Cortesía,0,,
ft_tkt_0012248,ft_sal_006520,ft_evt_0007,General,64000,,
ft_tkt_0012249,ft_sal_006521,ft_evt_0007,VIP,147000,,
ft_tkt_0012250,ft_sal_006522,ft_evt_0042,General,42000,,
ft_tkt_0012251,ft_sal_006523,ft_evt_0042,VIP,135000,,
ft_tkt_0012252,ft_sal_006523,ft_evt_0042,VIP,135000,,
ft_tkt_0012253,ft_sal_006524,ft_evt_0042,Preferencial,95000,,
ft_tkt_0012254,ft_sal_006524,ft_evt_0042,Preferencial,95000,,
ft_tkt_0012255,ft_sal_006525,ft_evt_0042,General,45000,,
ft_tkt_0012256,ft_sal_006525,ft_evt_0042,General,45000,,
ft_tkt_0012257,ft_sal_006526,ft_evt_0042,General,48000,,
ft_tkt_0012258,ft_sal_006526,ft_evt_0042,General,48000,,
ft_tkt_0012259,ft_sal_006527,ft_evt_0042,General,56000,,
ft_tkt_0012260,ft_sal_006527,ft_evt_0042,General,56000,,
ft_tkt_0012261,ft_sal_006527,ft_evt_0042,General,56000,,
ft_tkt_0012262,ft_sal_006528,ft_evt_0042,General,64000,,
ft_tkt_0012263,ft_sal_006529,ft_evt_0042,VIP,147000,,
ft_tkt_0012264,ft_sal_006529,ft_evt_0042,VIP,147000,,
ft_tkt_0012265,ft_sal_006529,ft_evt_0042,VIP,147000,,
ft_tkt_0012266,ft_sal_006529,ft_evt_0042,VIP,147000,,
ft_tkt_0012267,ft_sal_006530,ft_evt_0042,General,45000,,
ft_tkt_0012268,ft_sal_006530,ft_evt_0042,General,45000,,
ft_tkt_0012269,ft_sal_006530,ft_evt_0042,General,45000,,
ft_tkt_0012270,ft_sal_006531,ft_evt_0042,Preferencial,91000,,
ft_tkt_0012271,ft_sal_006532,ft_evt_0042,VIP,133000,,
ft_tkt_0012272,ft_sal_006533,ft_evt_0042,General,65000,,
ft_tkt_0012273,ft_sal_006533,ft_evt_0042,General,65000,,
ft_tkt_0012274,ft_sal_006534,ft_evt_0042,Preferencial,97000,,
ft_tkt_0012275,ft_sal_006534,ft_evt_0042,Preferencial,97000,,
ft_tkt_0012276,ft_sal_006535,ft_evt_0042,General,45000,,
ft_tkt_0012277,ft_sal_006535,ft_evt_0042,General,45000,,
ft_tkt_0012278,ft_sal_006535,ft_evt_0042,General,45000,,
ft_tkt_0012279,ft_sal_006536,ft_evt_0042,Cortesía,0,,
ft_tkt_0012280,ft_sal_006536,ft_evt_0042,Cortesía,0,,
ft_tkt_0012281,ft_sal_006536,ft_evt_0042,Cortesía,0,,
ft_tkt_0012282,ft_sal_006537,ft_evt_0042,VIP,130000,,
ft_tkt_0012283,ft_sal_006537,ft_evt_0042,VIP,130000,,
ft_tkt_0012284,ft_sal_006538,ft_evt_0042,General,59000,,
ft_tkt_0012285,ft_sal_006539,ft_evt_0042,General,47000,,
ft_tkt_0012286,ft_sal_006539,ft_evt_0042,General,47000,,
ft_tkt_0012287,ft_sal_006540,ft_evt_0042,General,49000,,
ft_tkt_0012288,ft_sal_006540,ft_evt_0042,General,49000,,
ft_tkt_0012289,ft_sal_006540,ft_evt_0042,General,49000,,
ft_tkt_0012290,ft_sal_006541,ft_evt_0042,General,44000,,
ft_tkt_0012291,ft_sal_006542,ft_evt_0042,Preferencial,105000,,
ft_tkt_0012292,ft_sal_006542,ft_evt_0042,Preferencial,105000,,
ft_tkt_0012293,ft_sal_006543,ft_evt_0042,General,60000,,
ft_tkt_0012294,ft_sal_006544,ft_evt_0042,VIP,138000,,
ft_tkt_0012295,ft_sal_006544,ft_evt_0042,VIP,138000,,
ft_tkt_0012296,ft_sal_006545,ft_evt_0042,General,46000,,
ft_tkt_0012297,ft_sal_006545,ft_evt_0042,General,46000,,
ft_tkt_0012298,ft_sal_006546,ft_evt_0042,VIP,137000,,
ft_tkt_0012299,ft_sal_006546,ft_evt_0042,VIP,137000,,
ft_tkt_0012300,ft_sal_006547,ft_evt_0042,General,58000,,
ft_tkt_0012301,ft_sal_006548,ft_evt_0042,General,45000,,
ft_tkt_0012302,ft_sal_006548,ft_evt_0042,General,45000,,
ft_tkt_0012303,ft_sal_006549,ft_evt_0042,Preferencial,96000,,
ft_tkt_0012304,ft_sal_006549,ft_evt_0042,Preferencial,96000,,
ft_tkt_0012305,ft_sal_006550,ft_evt_0042,General,43000,,
ft_tkt_0012306,ft_sal_006551,ft_evt_0042,VIP,146000,,
ft_tkt_0012307,ft_sal_006551,ft_evt_0042,VIP,146000,,
ft_tkt_0012308,ft_sal_006552,ft_evt_0042,General,44000,,
ft_tkt_0012309,ft_sal_006553,ft_evt_0042,General,47000,,
ft_tkt_0012310,ft_sal_006553,ft_evt_0042,General,47000,,
ft_tkt_0012311,ft_sal_006554,ft_evt_0042,Preferencial,95000,,
ft_tkt_0012312,ft_sal_006555,ft_evt_0042,Preferencial,102000,,
ft_tkt_0012313,ft_sal_006556,ft_evt_0042,General,45000,,
ft_tkt_0012314,ft_sal_006556,ft_evt_0042,General,45000,,
ft_tkt_0012315,ft_sal_006557,ft_evt_0042,General,48000,,
ft_tkt_0012316,ft_sal_006557,ft_evt_0042,General,48000,,
ft_tkt_0012317,ft_sal_006558,ft_evt_0042,General,41000,,
ft_tkt_0012318,ft_sal_006558,ft_evt_0042,General,41000,,
ft_tkt_0012319,ft_sal_006559,ft_evt_0042,Preferencial,104000,,
ft_tkt_0012320,ft_sal_006559,ft_evt_0042,Preferencial,104000,,
ft_tkt_0012321,ft_sal_006560,ft_evt_0042,General,53000,,
ft_tkt_0012322,ft_sal_006560,ft_evt_0042,General,53000,,
ft_tkt_0012323,ft_sal_006561,ft_evt_0042,General,41000,,
ft_tkt_0012324,ft_sal_006562,ft_evt_0042,Cortesía,0,,
